0,71
1,71
2,71
3,68
4,68
5,69
6,68
7,68
8,69
9,68
10,68
11,69
12,68
13,68
14,68
15,67
16,68
17,67
18,67
19,68
20,68
21,68
22,68
23,68
24,67
25,68
26,69
27,68
28,68
29,68
30,67
31,67
32,68
33,68
34,66
35,65
36,63
37,64
38,67
39,63
40,60
41,60
42,58
43,55
44,54
45,55
46,58
47,53
48,53
49,52
50,50
51,48
52,47
53,47
54,46
55,46
56,46
57,46
58,44
59,41
60,40
61,41
62,40
63,39
64,39
65,38
66,39
67,36
68,35
69,34
70,34
71,34
72,34
73,33
74,32
75,30
76,29
77,28
78,28
79,28
80,27
81,27
82,26
83,25
84,24
85,22
86,23
87,22
88,22
89,21
90,20
91,20
92,19
93,17
94,16
95,15
96,15
97,15
98,15
99,14
100,68
101,68
102,68
103,69
104,69
105,68
106,68
107,69
108,68
109,68
110,69
111,68
112,68
113,68
114,68
115,68
116,72
117,71
118,68
119,68
120,68
121,68
122,68
123,68
124,68
125,68
126,68
127,67
128,68
129,67
130,67
131,67
132,67
133,67
134,68
135,67
136,67
137,67
138,67
139,67
140,68
141,67
142,67
143,67
144,67
145,67
146,68
147,68
148,67
149,68
150,67
151,67
152,67
153,67
154,67
155,68
156,65
157,61
158,57
159,55
160,52
161,51
162,50
163,48
164,45
165,39
166,39
167,37
168,37
169,36
170,35
171,35
172,34
173,31
174,28
175,28
176,28
177,28
178,28
179,28
180,28
181,28
182,28
183,27
184,27
185,26
186,26
187,26
188,26
189,26
190,26
191,26
192,26
193,26
194,26
195,26
196,26
197,26
198,27
199,27
200,27
201,27
202,27
203,27
204,27
205,27
206,27
207,27
208,27
209,27
210,27
211,27
212,28
213,27
214,27
215,28
216,27
217,27
218,27
219,27
220,27
221,27
222,27
223,27
224,26
225,25
226,26
227,26
228,25
229,25
230,25
231,26
232,25
233,23
234,23
235,23
236,23
237,22
238,23
239,23
240,22
241,22
242,23
243,23
244,23
245,23
246,23
247,23
248,23
249,23
250,23
251,23
252,23
253,23
254,23
255,24
256,25
257,24
258,24
259,24
260,25
261,24
262,25
263,25
264,25
265,25
266,25
267,25
268,29
269,27
270,25
271,25
272,24
273,24
274,24
275,24
276,24
277,24
278,24
279,25
280,25
281,25
282,26
283,26
284,26
285,26
286,26
287,26
288,27
289,27
290,27
291,27
292,27
293,27
294,27
295,27
296,27
297,27
298,27
299,29
300,33
301,27
302,27
303,27
304,27
305,27
306,27
307,27
308,27
309,28
310,27
311,27
312,27
313,27
314,27
315,27
316,27
317,27
318,27
319,27
320,27
321,27
322,27
323,27
324,27
325,28
326,28
327,28
328,28
329,28
330,29
331,30
332,30
333,30
334,30
335,30
336,30
337,32
338,33
339,33
340,33
341,33
342,34
343,33
344,33
345,33
346,34
347,34
348,34
349,34
350,34
351,35
352,35
353,35
354,35
355,35
356,35
357,36
358,35
359,36
360,36
361,36
362,36
363,36
364,36
365,37
366,39
367,44
368,41
369,41
370,41
371,41
372,40
373,40
374,40
375,40
376,40
377,40
378,39
379,40
380,40
381,40
382,40
383,40
384,41
385,41
386,41
387,41
388,40
389,41
390,41
391,41
392,40
393,40
394,40
395,41
396,41
397,41
398,41
399,42
400,42
401,41
402,41
403,42
404,42
405,42
406,41
407,42
408,42
409,43
410,43
411,44
412,44
413,44
414,45
415,45
416,46
417,46
418,46
419,46
420,46
421,46
422,48
423,49
424,49
425,50
426,50
427,50
428,51
429,51
430,51
431,52
432,51
433,51
434,52
435,60
436,53
437,52
438,53
439,52
440,53
441,53
442,54
443,55
444,55
445,55
446,55
447,55
448,56
449,56
450,58
451,58
452,57
453,57
454,57
455,57
456,58
457,59
458,59
459,59
460,59
461,59
462,59
463,60
464,59
465,59
466,60
467,59
468,59
469,60
470,60
471,60
472,61
473,60
474,60
475,60
476,60
477,60
478,60
479,60
480,60
481,60
482,60
483,60
484,60
485,61
486,67
487,61
488,60
489,61
490,61
491,61
492,63
493,63
494,63
495,63
496,69
497,70
498,71
499,72
500,72
501,72
502,72
503,72
504,64
505,66
506,67
507,67
508,66
509,66
510,67
511,67
512,67
513,67
514,67
515,67
516,67
517,67
518,67
519,67
520,67
521,67
522,67
523,67
524,67
525,68
526,67
527,67
528,68
529,67
530,72
531,69
532,67
533,67
534,68
535,67
536,67
537,68
538,67
539,67
540,68
541,67
542,67
543,68
544,67
545,67
546,68
547,67
548,67
549,68
550,66
551,67
552,67
553,66
554,67
555,68
556,67
557,67
558,67
559,67
560,66
561,67
562,68
563,67
564,67
565,67
566,67
567,67
568,67
569,67
570,68
571,67
572,67
573,68
574,71
575,68
576,68
577,67
578,67
579,67
580,67
581,67
582,68
583,68
584,67
585,68
586,67
587,67
588,67
589,66
590,67
591,67
592,67
593,67
594,67
595,67
596,67
597,68
598,67
599,67
600,67
