0,46303
1,46303
2,44164
3,46662
4,72816
5,48019
6,43905
7,44858
8,46156
9,44497
10,43352
11,42663
12,42365
13,43194
14,69452
15,72974
16,73144
17,74788
18,41273
19,40967
20,40673
21,39705
22,46216
23,39612
24,40381
25,40352
26,38643
27,38229
28,38202
29,38753
30,3869
31,3709
32,36927
33,36513
34,36133
35,38797
36,37196
37,37136
38,35619
39,35199
40,52716
41,61558
42,6141
43,61318
44,4355
45,34096
46,33912
47,33833
48,32976
49,33683
50,32471
51,32179
52,32148
53,31894
54,31355
55,32498
56,31377
57,38866
58,30153
59,30097
60,29825
61,29873
62,32357
63,29245
64,28909
65,28481
66,28215
67,27797
68,28597
69,27791
70,27273
71,27099
72,26405
73,26129
74,26039
75,26395
76,26405
77,26101
78,25262
79,25319
80,25061
81,24712
82,2431
83,24612
84,24895
85,23728
86,22992
87,23124
88,22746
89,22655
90,22529
91,22122
92,22786
93,21852
94,22018
95,21872
96,21723
97,2129
98,21376
99,20797
100,20311
101,20541
102,20351
103,20045
104,19541
105,19271
106,19163
107,18975
108,18622
109,18124
110,17922
111,17691
112,17632
113,18171
114,16818
115,16655
116,16781
117,16539
118,16095
119,15792
120,1592
121,15642
122,15658
123,15162
124,15909
125,1546
126,147
127,15717
128,14815
129,13669
130,13532
131,13586
132,12996
133,12692
134,12296
135,12283
136,12279
137,11585
138,11864
139,1184
140,1098
141,10642
142,10213
143,10166
144,9809
145,10257
146,9839
147,9396
148,9425
149,8632
150,43716
151,43635
152,44121
153,42566
154,42587
155,42572
156,42964
157,42669
158,4246
159,41968
160,42607
161,43142
162,41725
163,4124
164,41543
165,41083
166,42117
167,41326
168,41091
169,41501
170,405
171,41444
172,40438
173,40267
174,40491
175,39736
176,39746
177,3965
178,39283
179,39451
180,39343
181,39705
182,3905
183,38665
184,37867
185,37719
186,39247
187,37721
188,37436
189,37406
190,37056
191,3851
192,37607
193,3722
194,38105
195,37237
196,37735
197,3661
198,35921
199,3573
200,35905
201,35732
202,43752
203,47443
204,47298
205,47011
206,45116
207,34173
208,33832
209,33633
210,33811
211,33558
212,33624
213,32925
214,32593
215,32623
216,31996
217,31776
218,34319
219,31863
220,32724
221,32178
222,32216
223,33332
224,31819
225,31426
226,29677
227,29697
228,29713
229,29491
230,29322
231,29854
232,2833
233,28457
234,28296
235,27931
236,27095
237,27464
238,27189
239,26596
240,25748
241,25695
242,25539
243,2547
244,25572
245,2588
246,25321
247,25183
248,24785
249,24653
250,24458
251,24114
252,24086
253,24299
254,25049
255,23885
256,23627
257,2362
258,23251
259,23363
260,22707
261,23288
262,22846
263,22082
264,21654
265,22393
266,22274
267,22206
268,21827
269,29879
270,2224
271,22804
272,20968
273,21579
274,21359
275,21391
276,21185
277,20596
278,20357
279,20092
280,20372
281,2076
282,19766
283,19322
284,19406
285,1939
286,19295
287,22458
288,23665
289,2404
290,27763
291,2054
292,1897
293,19112
294,1902
295,18581
296,17904
297,17731
298,17667
299,18117
300,15036
301,14356
302,14246
303,14267
304,14119
305,14985
306,14204
307,14292
308,13815
309,14578
310,1456
311,14428
312,14767
313,16067
314,14905
315,14771
316,14074
317,14064
318,14012
319,13866
320,13739
321,14128
322,14583
323,18798
324,18422
325,19308
326,18476
327,1364
328,13544
329,13583
330,13328
331,13361
332,13517
333,13638
334,13385
335,13582
336,13245
337,12984
338,13805
339,13991
340,13553
341,19431
342,19377
343,138
344,28807
345,53546
346,21559
347,33047
348,27165
349,22441
350,47451
351,3064
352,3709
353,30121
354,26524
355,24616
356,21478
357,12975
358,13795
359,19709
360,27032
361,17316
362,14508
363,14387
364,13773
365,13211
366,13206
367,13133
368,12783
369,13182
370,13801
371,13231
372,13301
373,13723
374,1511
375,13944
376,14161
377,16318
378,16083
379,14284
380,13192
381,13221
382,13418
383,16453
384,12829
385,12712
386,12345
387,1221
388,12812
389,12402
390,13924
391,17559
392,14648
393,14743
394,14169
395,14208
396,14112
397,14771
398,1287
399,13347
400,13864
401,15064
402,12785
403,13018
404,12134
405,13499
406,12212
407,12148
408,12205
409,11943
410,12012
411,12
412,11934
413,11898
414,12579
415,12739
416,11952
417,11973
418,1204
419,12434
420,13014
421,1236
422,11924
423,12069
424,12044
425,12386
426,12076
427,1185
428,13496
429,12198
430,13535
431,13129
432,1281
433,12651
434,12606
435,11591
436,11493
437,15108
438,19624
439,19815
440,11333
441,11666
442,11606
443,11547
444,11639
445,12194
446,11713
447,11471
448,12239
449,11812
450,12042
451,11338
452,11132
453,10959
454,11185
455,11033
456,11012
457,11231
458,11015
459,11265
460,11269
461,11281
462,11589
463,11798
464,1138
465,1281
466,12079
467,11001
468,1081
469,10735
470,10783
471,10593
472,10708
473,1065
474,10669
475,10531
476,10771
477,12313
478,11908
479,10605
480,11825
481,11961
482,12446
483,10894
484,11081
485,11652
486,11221
487,1059
488,11365
489,10844
490,10216
491,10675
492,10337
493,10231
494,10414
495,10437
496,10037
497,10489
498,10446
499,10195
500,10884
501,10764
502,10047
503,10204
504,10074
505,10005
506,10223
507,10118
508,9949
509,9981
510,10084
511,9971
512,9929
513,9851
514,10275
515,10553
516,9903
517,10869
518,11245
519,11085
520,10425
521,11302
522,10916
523,10162
524,10754
525,11211
526,10842
527,11066
528,1083
529,10833
530,9644
531,9926
532,9461
533,9554
534,9321
535,952
536,9602
537,9706
538,1062
539,9724
540,948
541,9756
542,9698
543,9383
544,9716
545,9653
546,9409
547,9584
548,9516
549,9731
550,999
551,9427
552,9491
553,9387
554,9437
555,9291
556,9312
557,939
558,10323
559,9495
560,9586
561,9561
562,9673
563,9626
564,9431
565,9428
566,9141
567,931
568,9155
569,9231
570,9247
571,9125
572,9313
573,9204
574,9131
575,9153
576,9035
577,9295
578,11041
579,11187
580,10003
581,9958
582,9014
583,9183
584,12927
585,9225
586,9338
587,8849
588,894
589,9177
590,9379
591,9753
592,9007
593,10591
594,9952
595,9217
596,10161
597,9659
598,8674
599,9447
600,9034
