0,828
1,828
2,799
3,791
4,794
5,799
6,796
7,799
8,754
9,806
10,814
11,807
12,985
13,775
14,784
15,784
16,76
17,809
18,791
19,825
20,789
21,793
22,796
23,945
24,739
25,782
26,793
27,811
28,819
29,84
30,836
31,81
32,807
33,793
34,809
35,1023
36,757
37,781
38,786
39,9
40,888
41,888
42,799
43,769
44,785
45,806
46,954
47,796
48,731
49,788
50,794
51,793
52,821
53,785
54,781
55,777
56,765
57,807
58,907
59,812
60,799
61,787
62,806
63,793
64,73
65,785
66,789
67,798
68,819
69,788
70,791
71,786
72,737
73,783
74,815
75,787
76,782
77,782
78,797
79,784
80,749
81,92
82,8
83,786
84,818
85,789
86,788
87,782
88,741
89,796
90,79
91,797
92,948
93,787
94,791
95,786
96,753
97,805
98,792
99,791
100,796
101,791
102,791
103,79
104,739
105,815
106,932
107,798
108,807
109,798
110,785
111,785
112,729
113,784
114,797
115,801
116,791
117,908
118,936
119,1059
120,1005
121,882
122,793
123,784
124,782
125,783
126,838
127,966
128,734
129,797
130,762
131,771
132,794
133,789
134,765
135,769
136,723
137,823
138,76
139,825
140,752
141,772
142,778
143,765
144,804
145,788
146,809
147,836
148,811
149,812
150,802
151,844
152,935
153,785
154,816
155,819
156,767
157,8
158,807
159,794
160,745
161,835
162,1024
163,1177
164,823
165,821
166,878
167,989
168,867
169,1044
170,798
171,87
172,877
173,816
174,766
175,779
176,701
177,756
178,772
179,759
180,765
181,759
182,771
183,811
184,731
185,969
186,839
187,765
188,76
189,753
190,767
191,754
192,713
193,756
194,783
195,767
196,849
197,754
198,759
199,751
200,7
201,754
202,754
203,752
204,752
205,749
206,748
207,749
208,699
209,794
210,926
211,945
212,749
213,743
214,746
215,739
216,693
217,781
218,732
219,751
220,753
221,804
222,804
223,743
224,681
225,735
226,734
227,78
228,732
229,76
230,748
231,726
232,68
233,744
234,948
235,1057
236,735
237,735
238,714
239,749
240,704
241,733
242,734
243,723
244,732
245,723
246,731
247,72
248,668
249,718
250,722
251,723
252,708
253,714
254,713
255,715
256,668
257,727
258,749
259,759
260,848
261,719
262,716
263,774
264,815
265,737
266,732
267,727
268,748
269,997
270,725
271,714
272,662
273,796
274,767
275,765
276,756
277,746
278,732
279,759
280,67
281,736
282,75
283,764
284,742
285,723
286,729
287,731
288,67
289,719
290,723
291,745
292,749
293,782
294,742
295,737
296,684
297,734
298,74
299,732
300,742
301,746
302,739
303,863
304,687
305,752
306,736
307,738
308,725
309,757
310,768
311,737
312,676
313,725
314,724
315,753
316,956
317,739
318,713
319,709
320,659
321,707
322,704
323,705
324,704
325,712
326,711
327,726
328,733
329,763
330,713
331,714
332,709
333,707
334,716
335,709
336,663
337,71
338,705
339,712
340,727
341,766
342,72
343,709
344,657
345,71
346,712
347,709
348,712
349,712
350,715
351,711
352,652
353,713
354,1038
355,74
356,709
357,711
358,703
359,707
360,655
361,701
362,711
363,715
364,771
365,713
366,8
367,711
368,662
369,719
370,715
371,718
372,716
373,718
374,717
375,714
376,669
377,752
378,74
379,741
380,81
381,724
382,718
383,721
384,683
385,722
386,718
387,717
388,729
389,731
390,727
391,744
392,878
393,743
394,725
395,724
396,723
397,732
398,742
399,72
400,681
401,726
402,73
403,747
404,822
405,733
406,726
407,719
408,675
409,728
410,785
411,783
412,756
413,74
414,761
415,956
416,762
417,723
418,719
419,723
420,725
421,721
422,717
423,72
424,681
425,782
426,795
427,807
428,759
429,744
430,747
431,766
432,703
433,752
434,745
435,74
436,749
437,752
438,754
439,859
440,79
441,733
442,772
443,753
444,73
445,728
446,754
447,743
448,684
449,968
450,735
451,718
452,719
453,712
454,703
455,711
456,663
457,736
458,731
459,722
460,712
461,737
462,922
463,1487
464,67
465,708
466,707
467,711
468,719
469,712
470,704
471,709
472,666
473,725
474,708
475,705
476,712
477,714
478,707
479,707
480,673
481,707
482,706
483,702
484,717
485,714
486,713
487,732
488,756
489,81
490,714
491,714
492,711
493,711
494,709
495,712
496,666
497,707
498,714
499,724
500,709
501,764
502,701
503,716
504,658
505,713
506,709
507,71
508,709
509,714
510,71
511,706
512,668
513,759
514,731
515,772
516,704
517,714
518,709
519,706
520,651
521,71
522,717
523,708
524,759
525,838
526,742
527,705
528,656
529,705
530,711
531,703
532,713
533,716
534,711
535,711
536,663
537,719
538,795
539,713
540,716
541,713
542,717
543,705
544,657
545,714
546,711
547,716
548,722
549,746
550,751
551,722
552,666
553,816
554,709
555,705
556,704
557,705
558,708
559,703
560,671
561,872
562,736
563,765
564,711
565,711
566,71
567,714
568,687
569,732
570,827
571,74
572,749
573,726
574,727
575,1113
576,663
577,717
578,707
579,705
580,712
581,724
582,71
583,794
584,641
585,711
586,812
587,697
588,708
589,721
590,715
591,716
592,684
593,752
594,714
595,71
596,709
597,703
598,714
599,876
600,672
